ID,Policy_Start_Date,Policy_End_Date,Gender,Age,First_Transaction_Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target,Policy_Start_Year,Policy_Start_Month,Policy_Start_Day,Policy_End_Year,Policy_End_Month,Policy_End_Day,First_Transaction_Year,First_Transaction_Month,First_Transaction_Day
ID_BP5DX8A,2010-11-29,2011-11-28,Female,33,2010-11-29,1,Saloon,Black,TOYOTA,Abuja,Abuja,CarSafe,0,2010,11,29,2011,11,28,2010,2010,2010
ID_OMP0EF9,2010-11-29,2011-11-28,Female,33,2010-11-29,1,Saloon,Black,Lexus,Surulere,Lagos,Car Classic,0,2010,11,29,2011,11,28,2010,2010,2010
ID_JJJ7Y7P,2010-11-29,2011-11-28,Female,34,2010-11-29,1,Saloon,Brown,TOYOTA,Surulere,Lagos,Car Classic,0,2010,11,29,2011,11,28,2010,2010,2010
ID_9SLPGJZ,2010-11-29,2011-11-28,Male,35,2010-11-29,1,Sedan,Blue,Volkswagen,Surulere,Lagos,Car Classic,0,2010,11,29,2011,11,28,2010,2010,2010
ID_G4W7XYT,2010-11-29,2011-11-28,Male,32,2010-11-29,1,Sedan,Blue,Volkswagen,Surulere,Lagos,Car Classic,0,2010,11,29,2011,11,28,2010,2010,2010
ID_Z0VN8J0,2010-11-29,2011-11-28,Male,120,2010-11-29,2,Saloon,Red,TOYOTA,Victoria Island,Lagos,Car Classic,0,2010,11,29,2011,11,28,2010,2010,2010
ID_2YSVETD,2010-11-29,2011-11-28,Male,3,2010-11-29,1,Saloon,Red,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,11,29,2011,11,28,2010,2010,2010
ID_ZWHVXSK,2010-11-29,2011-11-28,Male,50,2010-11-29,1,Saloon,Gold,Honda,Ikoyi,Lagos,Car Classic,0,2010,11,29,2011,11,28,2010,2010,2010
ID_0046BNK,2010-11-29,2011-11-28,Female,79,2010-11-29,1,JEEP,Grey,TOYOTA,Ikoyi,Lagos,Car Classic,1,2010,11,29,2011,11,28,2010,2010,2010
ID_99ROAWM,2010-11-29,2011-11-28,Male,42,2010-11-29,1,Saloon,Grey,TOYOTA,Ikoyi,Lagos,CarSafe,0,2010,11,29,2011,11,28,2010,2010,2010
ID_6C31J7O,2010-11-29,2011-11-28,Female,42,2010-11-29,3,Saloon,Grey,Kia,Victoria Island,Lagos,Car Classic,0,2010,11,29,2011,11,28,2010,2010,2010
ID_YPYFRTL,2010-11-29,2011-11-28,Female,30,2010-11-29,1,Saloon,Grey,Kia,Victoria Island,Lagos,Car Classic,0,2010,11,29,2011,11,28,2010,2010,2010
ID_SNYQB3C,2010-11-29,2011-11-28,Male,40,2010-11-29,2,Saloon,Grey,TOYOTA,Warri North,Warri-North,Car Classic,0,2010,11,29,2011,11,28,2010,2010,2010
ID_XSGM9WP,2010-11-29,2011-11-27,Male,35,2010-11-29,1,Saloon,Black,TOYOTA,Warri North,Warri-North,Car Classic,0,2010,11,29,2011,11,27,2010,2010,2010
ID_WDSFY9B,2010-11-29,2011-11-26,Male,40,2010-11-29,1,Sedan,Black,TOYOTA,Warri North,Warri-North,Car Classic,0,2010,11,29,2011,11,26,2010,2010,2010
ID_OP2V7Y8,2010-11-29,2011-11-28,,46,2010-11-29,1,Sedan,Black,TOYOTA,Victoria Island,Lagos,Car Plus,0,2010,11,29,2011,11,28,2010,2010,2010
ID_49PBBSK,2010-11-29,2011-11-28,Female,60,2010-11-29,1,Saloon,Black,Kia,Victoria Island,Lagos,Car Classic,0,2010,11,29,2011,11,28,2010,2010,2010
ID_1GGORZ5,2010-11-29,2011-05-29,,42,2010-11-29,1,Saloon,Black,Kia,Victoria Island,Lagos,Car Classic,0,2010,11,29,2011,5,29,2010,2010,2010
ID_0LQA24Z,2010-11-29,2011-11-28,Male,53,2010-11-29,1,JEEP,Black,Ford,Victoria Island,Lagos,CarSafe,0,2010,11,29,2011,11,28,2010,2010,2010
ID_1NJUN7A,2010-11-29,2011-11-28,Female,52,2010-11-29,1,JEEP,Green,Hyundai,Eti-Osa,Eti-Osa,Car Classic,0,2010,11,29,2011,11,28,2010,2010,2010
ID_4GM9P9W,2010-11-30,2011-11-29,Female,41,2010-11-30,1,Saloon,Black,Kia,Eti-Osa,Eti-Osa,Car Classic,0,2010,11,30,2011,11,29,2010,2010,2010
ID_0KX531O,2010-11-30,2011-11-29,Female,40,2010-11-30,1,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,2010,11,30,2011,11,29,2010,2010,2010
ID_W0SJ9OE,2010-11-30,2011-11-29,Male,43,2010-11-30,1,JEEP,Brown,Jaguar,Victoria Island,Lagos,Car Classic,0,2010,11,30,2011,11,29,2010,2010,2010
ID_4T7Y23H,2010-11-30,2011-05-30,Female,28,2010-11-30,1,JEEP,Brown,TOYOTA,Victoria Island,Lagos,CarFlex,0,2010,11,30,2011,5,30,2010,2010,2010
ID_DFNRSW7,2010-11-30,2011-11-29,Female,39,2010-11-30,1,Saloon,Gold,TOYOTA,Oshodi,Lagos,Car Classic,1,2010,11,30,2011,11,29,2010,2010,2010
ID_CHMFNL2,2010-11-30,2011-11-29,Male,55,2010-11-30,3,Saloon,Black,TOYOTA,Shomolu,Benue,Car Classic,0,2010,11,30,2011,11,29,2010,2010,2010
ID_A65H41E,2010-11-30,2011-11-29,Female,74,2010-11-30,1,Saloon,Black,Kia,Shomolu,Benue,Car Classic,0,2010,11,30,2011,11,29,2010,2010,2010
ID_WYRE1GC,2010-11-30,2011-05-30,Female,28,2010-11-30,1,JEEP,Silver,TOYOTA,Shomolu,Benue,CarFlex,0,2010,11,30,2011,5,30,2010,2010,2010
ID_3PCM7Z5,2010-11-30,2011-11-29,Female,68,2010-11-30,1,Saloon,Black,TOYOTA,Shomolu,Benue,Car Classic,0,2010,11,30,2011,11,29,2010,2010,2010
ID_VW6269G,2010-11-30,2011-05-30,Female,28,2010-11-30,1,JEEP,Black,TOYOTA,Shomolu,Benue,CarFlex,0,2010,11,30,2011,5,30,2010,2010,2010
ID_II054X2,2010-11-30,2011-03-01,Male,37,2010-11-30,2,Saloon,Black,Mercedes,Ikeja,Lagos,Car Plus,0,2010,11,30,2011,3,1,2010,2010,2010
ID_N42JY7L,2010-11-30,2011-11-28,Male,20,2010-11-30,1,JEEP,Black,Hyundai,Eti-Osa,Eti-Osa,Car Classic,0,2010,11,30,2011,11,28,2010,2010,2010
ID_NS12186,2010-11-30,2011-11-29,Female,27,2010-11-30,1,Saloon,Silver,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,2010,11,30,2011,11,29,2010,2010,2010
ID_HVAA2LP,2010-11-30,2011-11-29,Female,27,2010-11-30,1,Saloon,Silver,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,1,2010,11,30,2011,11,29,2010,2010,2010
ID_AWONO1C,2010-11-30,2011-11-29,Female,34,2010-11-30,1,JEEP,Silver,Ford,Eti-Osa,Eti-Osa,Car Classic,0,2010,11,30,2011,11,29,2010,2010,2010
ID_T4HP74P,2010-12-01,2011-03-01,Male,44,2010-12-01,3,JEEP,Silver,Land Rover,Ilasamaja,Lagos,Car Classic,0,2010,12,1,2011,3,1,2010,2010,2010
ID_9XXT3SY,2010-12-01,2011-02-28,Female,31,2010-12-01,1,JEEP,Silver,Land Rover,Ilasamaja,Lagos,CarFlex,0,2010,12,1,2011,2,28,2010,2010,2010
ID_4E259D1,2010-12-01,2011-03-01,Male,39,2010-12-01,2,JEEP,Silver,Lexus,Ilasamaja,Lagos,CarFlex,0,2010,12,1,2011,3,1,2010,2010,2010
ID_U7GD7ZZ,2010-12-01,2011-11-30,Male,40,2010-12-01,1,Saloon,Silver,TOYOTA,Ilasamaja,Lagos,CarSafe,0,2010,12,1,2011,11,30,2010,2010,2010
ID_1MFMR5T,2010-12-01,2011-02-28,Male,36,2010-12-01,1,Saloon,Silver,TOYOTA,Ilasamaja,Lagos,CarFlex,0,2010,12,1,2011,2,28,2010,2010,2010
ID_7Q44XPE,2010-12-01,2011-11-29,Male,41,2010-12-01,1,Saloon,Silver,TOYOTA,Ilasamaja,Lagos,CarSafe,0,2010,12,1,2011,11,29,2010,2010,2010
ID_8ODN1D7,2010-12-02,2011-12-01,Male,30,2010-12-02,1,Saloon,Silver,TOYOTA,Ilasamaja,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_XKX9ECD,2010-12-02,2011-12-01,Male,37,2010-12-02,1,Saloon,Silver,Honda,Ilasamaja,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_FFY0J81,2010-12-02,2011-12-01,Male,46,2010-12-02,1,Saloon,Black,TOYOTA,Port-Harcourt,Port-Harcourt,Car Classic,0,2010,12,2,2011,12,1,2010,2010,2010
ID_YG3LD2J,2010-12-02,2011-11-30,Male,42,2010-12-02,4,Saloon,Black,TOYOTA,Kaduna North,Kaduna-North,CarSafe,0,2010,12,2,2011,11,30,2010,2010,2010
ID_UKVOSHA,2010-12-02,2011-11-28,Other,37,2010-12-02,2,Saloon,Blue,Hyundai,Ikeja,Lagos,Car Classic,0,2010,12,2,2011,11,28,2010,2010,2010
ID_TURC8K4,2010-12-02,2011-11-30,Female,35,2010-12-02,1,Saloon,Blue,Hyundai,Ikeja,Lagos,Car Plus,0,2010,12,2,2011,11,30,2010,2010,2010
ID_T0ZBBPR,2010-12-02,2011-12-01,Female,30,2010-12-02,2,Saloon,Blue,Hyundai,Ikeja,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_P0TYJK1,2010-12-02,2011-12-01,Male,30,2010-12-02,1,Saloon,Blue,Hyundai,Ikeja,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_R8NUKQM,2010-12-02,2011-12-01,Female,51,2010-12-02,1,Saloon,Blue,Hyundai,Ikeja,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_UQITW5N,2010-12-02,2011-12-01,Male,43,2010-12-02,1,Saloon,Blue,Hyundai,Ikeja,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_A8VEJHP,2010-12-02,2011-11-28,Other,37,2010-12-02,2,Saloon,Black,Hyundai,Ikeja,Lagos,Car Classic,0,2010,12,2,2011,11,28,2010,2010,2010
ID_Z0CM4ZG,2010-12-02,2011-12-01,Female,43,2010-12-02,1,Saloon,Black,Hyundai,Ikeja,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_FB2E935,2010-12-02,2011-12-01,Female,39,2010-12-02,1,Saloon,Black,Hyundai,Ikeja,Lagos,Car Classic,0,2010,12,2,2011,12,1,2010,2010,2010
ID_MYI09LE,2010-12-02,2011-12-01,Male,60,2010-12-02,1,Saloon,Black,Hyundai,Ikeja,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_WHJTT0D,2010-12-02,2011-12-01,Female,31,2010-12-02,1,JEEP,White,Lexus,Ketu,Lagos,Car Classic,0,2010,12,2,2011,12,1,2010,2010,2010
ID_OG8M3Q4,2010-12-02,2011-12-01,Male,36,2010-12-02,1,JEEP,White,Lexus,Ketu,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_E48FL7Y,2010-12-02,2011-12-01,Other,42,2010-12-02,1,JEEP,White,Lexus,Ketu,Lagos,Car Classic,0,2010,12,2,2011,12,1,2010,2010,2010
ID_4RFMO23,2010-12-02,2011-12-01,Male,37,2010-12-02,1,Saloon,As Attached,TOYOTA,Ketu,Lagos,Car Classic,0,2010,12,2,2011,12,1,2010,2010,2010
ID_HDKVMMZ,2010-12-02,2011-12-01,Male,35,2010-12-02,1,Saloon,As Attached,TOYOTA,Ukpoba,Benue,Car Classic,0,2010,12,2,2011,12,1,2010,2010,2010
ID_WVGKX46,2010-12-02,2011-12-01,Female,37,2010-12-02,2,Saloon,As Attached,TOYOTA,Lagos Island,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_QGXZSNA,2010-12-02,2011-01-12,Female,39,2010-12-02,1,Saloon,Red,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0,2010,12,2,2011,1,12,2010,2010,2010
ID_7XJQPPQ,2010-12-02,2011-12-01,Female,27,2010-12-02,1,Saloon,Red,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0,2010,12,2,2011,12,1,2010,2010,2010
ID_XQQ8LOZ,2010-12-02,2011-12-01,Male,43,2010-12-02,2,Saloon,Red,TOYOTA,Lagos Island,Lagos,Car Classic,0,2010,12,2,2011,12,1,2010,2010,2010
ID_T7C5BSI,2010-12-02,2011-12-01,Other,45,2010-12-02,1,Saloon,Red,TOYOTA,Lagos Island,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_77ELZBB,2010-12-02,2011-12-01,Male,40,2010-12-02,1,Saloon,Red,TOYOTA,Lagos Island,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_REZ6U0T,2010-12-02,2011-12-01,Female,42,2010-12-02,1,Saloon,Red,TOYOTA,Lagos Island,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_X7YC41E,2010-12-02,2011-12-01,Other,50,2010-12-02,1,Saloon,Red,TOYOTA,Lagos Island,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_XZJ7CA0,2010-12-02,2011-12-01,Female,50,2010-12-02,1,Saloon,Red,TOYOTA,Lagos Island,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_GE7R5NI,2010-12-02,2011-12-01,Female,40,2010-12-02,1,Saloon,Red,TOYOTA,Lagos Island,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_QEJD0GP,2010-12-02,2011-11-28,Other,37,2010-12-02,2,Saloon,Red,Hyundai,Ikeja,Lagos,Car Classic,0,2010,12,2,2011,11,28,2010,2010,2010
ID_4X2RHDF,2010-12-02,2011-12-01,Female,16,2010-12-02,1,Saloon,Red,Hyundai,Ikeja,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_7NVKTQ8,2010-12-02,2011-11-28,Other,37,2010-12-02,2,Saloon,Blue,Hyundai,Ikeja,Lagos,Car Classic,0,2010,12,2,2011,11,28,2010,2010,2010
ID_PVN2UIB,2010-12-02,2011-01-12,Female,39,2010-12-02,1,Saloon,Red,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,1,2010,12,2,2011,1,12,2010,2010,2010
ID_6PZ19VM,2010-12-02,2011-12-01,Female,32,2010-12-02,1,Saloon,Red,TOYOTA,Victoria Island,Lagos,Car Classic,0,2010,12,2,2011,12,1,2010,2010,2010
ID_C893KPO,2010-12-02,2011-03-02,Female,34,2010-12-02,1,Saloon,Red,TOYOTA,Victoria Island,Lagos,CarFlex,0,2010,12,2,2011,3,2,2010,2010,2010
ID_V5V32NB,2010-12-02,2011-11-29,Other,20,2010-12-02,1,Saloon,Red,TOYOTA,Victoria Island,Lagos,CVTP,0,2010,12,2,2011,11,29,2010,2010,2010
ID_8NBQ9TU,2010-12-02,2011-12-01,Male,46,2010-12-02,1,Saloon,Red,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_KA7N1QO,2010-12-02,2011-12-01,Female,19,2010-12-02,3,Saloon,Red,TOYOTA,Victoria Island,Lagos,Car Classic,0,2010,12,2,2011,12,1,2010,2010,2010
ID_Z0SNVVC,2010-12-02,2011-12-01,Male,36,2010-12-02,1,Saloon,Red,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_X4AZUJC,2010-12-02,2011-12-01,Male,31,2010-12-02,1,Saloon,Red,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_S8O3B5A,2010-12-02,2011-12-01,Male,36,2010-12-02,1,Saloon,Red,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_QE9NEJ6,2010-12-02,2011-12-01,Male,52,2010-12-02,1,Saloon,Red,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,12,2,2011,12,1,2010,2010,2010
ID_XKT5H7K,2010-12-03,2011-12-02,Female,31,2010-12-03,1,Saloon,Grey,TOYOTA,Surulere,Lagos,Car Classic,1,2010,12,3,2011,12,2,2010,2010,2010
ID_VEZ3T7F,2010-12-03,2011-12-02,Male,45,2010-12-03,2,JEEP,Grey,Mitsubishi,Eti-Osa,Eti-Osa,Customized Motor,0,2010,12,3,2011,12,2,2010,2010,2010
ID_E3TFNQF,2010-12-03,2011-11-28,Female,39,2010-12-03,1,JEEP,Grey,Mitsubishi,Eti-Osa,Eti-Osa,Car Classic,0,2010,12,3,2011,11,28,2010,2010,2010
ID_IE7ZL9N,2010-12-03,2011-12-02,Male,45,2010-12-03,2,Saloon,Black,Honda,Eti-Osa,Eti-Osa,Customized Motor,0,2010,12,3,2011,12,2,2010,2010,2010
ID_NNX6I99,2010-12-03,2011-12-02,,37,2010-12-03,1,Saloon,Black,Honda,Abuja,Abuja,Car Plus,0,2010,12,3,2011,12,2,2010,2010,2010
ID_HNDXQHN,2010-12-03,2011-11-08,Male,36,2010-12-03,1,Saloon,Black,Honda,Abuja,Abuja,Car Classic,0,2010,12,3,2011,11,8,2010,2010,2010
ID_CG5APBJ,2010-12-03,2011-12-02,Male,41,2010-12-03,1,Saloon,Blue,TOYOTA,Lagos Mainland,Lagos,Car Classic,1,2010,12,3,2011,12,2,2010,2010,2010
ID_IYS9DZQ,2010-12-03,2011-12-02,Female,49,2010-12-03,2,JEEP,Blue,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,2010,12,3,2011,12,2,2010,2010,2010
ID_5JH2RXZ,2010-12-03,2011-07-22,Female,44,2010-12-03,1,JEEP,Black,Mercedes,Lagos Mainland,Lagos,Car Classic,0,2010,12,3,2011,7,22,2010,2010,2010
ID_4N792YQ,2010-12-03,2011-06-02,Male,33,2010-12-03,2,Saloon,Black,TOYOTA,Ibadan South West,Ibadan-West,Car Classic,0,2010,12,3,2011,6,2,2010,2010,2010
ID_EQN62QJ,2010-12-03,2011-12-02,Male,1,2010-12-03,1,Saloon,Black,TOYOTA,Ibadan South West,Ibadan-West,CarSafe,0,2010,12,3,2011,12,2,2010,2010,2010
ID_SVLDIB3,2010-12-03,2011-12-02,Male,38,2010-12-03,1,Saloon,Black,TOYOTA,Ibadan South West,Ibadan-West,CarSafe,0,2010,12,3,2011,12,2,2010,2010,2010
ID_PPRSGIG,2010-12-03,2011-12-02,Male,45,2010-12-03,2,Saloon,Silver,Kia,Eti-Osa,Eti-Osa,Customized Motor,0,2010,12,3,2011,12,2,2010,2010,2010
ID_PK2W78D,2010-12-03,2011-06-02,Male,33,2010-12-03,2,Saloon,As Attached,TOYOTA,Ibadan South West,Ibadan-West,Car Classic,0,2010,12,3,2011,6,2,2010,2010,2010
ID_30ZGQ37,2010-12-03,2011-12-02,Male,45,2010-12-03,2,Saloon,Black,Honda,Eti-Osa,Eti-Osa,Customized Motor,0,2010,12,3,2011,12,2,2010,2010,2010
ID_EGK2YPM,2010-12-03,2011-05-05,Male,28,2010-12-03,1,Saloon,Black,Honda,Eti-Osa,Eti-Osa,Car Classic,0,2010,12,3,2011,5,5,2010,2010,2010
ID_6OPHX5T,2010-12-03,2011-12-02,Male,45,2010-12-03,2,JEEP,Black,Land Rover,Eti-Osa,Eti-Osa,Customized Motor,0,2010,12,3,2011,12,2,2010,2010,2010
ID_J4GRHBJ,2010-12-03,2011-09-17,Male,37,2010-12-03,1,Saloon,Black,TOYOTA,Uvwie,Benue,Car Classic,0,2010,12,3,2011,9,17,2010,2010,2010
ID_LGN0I7L,2010-12-03,2011-12-02,Male,45,2010-12-03,2,Saloon,Black,Mercedes,Eti-Osa,Eti-Osa,Customized Motor,0,2010,12,3,2011,12,2,2010,2010,2010
ID_DSGFZBP,2010-12-03,2011-12-02,Other,53,2010-12-03,1,JEEP,Black,Nissan,Eti-Osa,Eti-Osa,CarSafe,0,2010,12,3,2011,12,2,2010,2010,2010
ID_ZU1GLEO,2010-12-03,2011-12-02,Male,45,2010-12-03,2,JEEP,Grey,Honda,Eti-Osa,Eti-Osa,Customized Motor,0,2010,12,3,2011,12,2,2010,2010,2010
ID_0GHLS5X,2010-12-03,2011-12-02,Male,45,2010-12-03,2,JEEP,White,BMW,Eti-Osa,Eti-Osa,Customized Motor,0,2010,12,3,2011,12,2,2010,2010,2010
ID_CJQLGT7,2010-12-03,2011-12-02,Male,37,2010-12-03,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0,2010,12,3,2011,12,2,2010,2010,2010
ID_ECFASTA,2010-12-03,2011-12-02,Male,45,2010-12-03,2,JEEP,Black,Mitsubishi,Eti-Osa,Eti-Osa,Customized Motor,0,2010,12,3,2011,12,2,2010,2010,2010
ID_9SZI5D3,2010-12-03,2011-12-02,Male,45,2010-12-03,2,JEEP,Black,Mercedes,Eti-Osa,Eti-Osa,Customized Motor,0,2010,12,3,2011,12,2,2010,2010,2010
ID_Q8ATHJ8,2010-12-03,2011-06-02,Male,33,2010-12-03,2,JEEP,Black,TOYOTA,Ibadan South West,Ibadan-West,Car Classic,0,2010,12,3,2011,6,2,2010,2010,2010
ID_F4FN0JH,2010-12-03,2011-12-02,Male,48,2010-12-03,1,Saloon,Silver,Volkswagen,Eti-Osa,Eti-Osa,Car Classic,0,2010,12,3,2011,12,2,2010,2010,2010
ID_2VJIKV9,2010-12-03,2011-11-03,Male,42,2010-12-03,1,Saloon,Ash,Mercedes,Victoria Island,Lagos,Car Classic,0,2010,12,3,2011,11,3,2010,2010,2010
ID_4XW2MAI,2010-12-03,2011-12-02,Male,45,2010-12-03,2,Saloon,Silver,Kia,Eti-Osa,Eti-Osa,Customized Motor,0,2010,12,3,2011,12,2,2010,2010,2010
ID_LRZQCXZ,2010-12-03,2011-12-02,Female,47,2010-12-03,3,Saloon,Silver,Kia,Eti-Osa,Eti-Osa,CarSafe,0,2010,12,3,2011,12,2,2010,2010,2010
ID_50EPBEY,2010-12-04,2011-12-03,Male,76,2010-12-04,1,JEEP,Black,TOYOTA,Owerri West ,Owerri-West,Car Classic,0,2010,12,4,2011,12,3,2010,2010,2010
ID_2KCTY8U,2010-12-04,2011-12-03,,50,2010-12-04,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,2010,12,4,2011,12,3,2010,2010,2010
ID_YFCPWZV,2010-12-04,2011-12-03,Female,65,2010-12-04,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,2010,12,4,2011,12,3,2010,2010,2010
ID_FT0FI9Q,2010-12-04,2011-12-03,Male,38,2010-12-04,1,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,2010,12,4,2011,12,3,2010,2010,2010
ID_BUEQ059,2010-12-04,2011-12-03,Male,50,2010-12-04,1,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,2010,12,4,2011,12,3,2010,2010,2010
ID_79ID4PG,2010-12-04,2011-12-03,,120,2010-12-04,1,JEEP,Black,TOYOTA,Abuja,Abuja,Car Classic,0,2010,12,4,2011,12,3,2010,2010,2010
ID_7E8DVAA,2010-12-04,2011-12-03,Male,43,2010-12-04,2,Saloon,Black,Lexus,Obia/Akpor,Obia-Akpor,CarSafe,0,2010,12,4,2011,12,3,2010,2010,2010
ID_WCCEQC6,2010-12-04,2011-02-06,Male,38,2010-12-04,1,Saloon,Silver,Lexus,Eti-Osa,Eti-Osa,Car Classic,1,2010,12,4,2011,2,6,2010,2010,2010
ID_Z9C0MWR,2010-12-04,2011-11-06,Female,55,2010-12-04,1,JEEP,Ash,Mitsubishi,Eti-Osa,Eti-Osa,Car Classic,0,2010,12,4,2011,11,6,2010,2010,2010
ID_O7SYXMO,2010-12-04,2011-03-17,Male,34,2010-12-04,2,Saloon,Silver,TOYOTA,OGUDU,Benue,Car Plus,1,2010,12,4,2011,3,17,2010,2010,2010
ID_MYYFWOJ,2010-12-04,2011-12-03,Male,31,2010-12-04,1,Saloon,Silver,TOYOTA,OGUDU,Benue,Car Classic,0,2010,12,4,2011,12,3,2010,2010,2010
ID_CC2NWFC,2010-12-04,2011-12-03,Female,36,2010-12-04,4,JEEP,Silver,Ford,Victoria Island,Lagos,Car Plus,0,2010,12,4,2011,12,3,2010,2010,2010
ID_YLP26A2,2010-12-04,2011-12-03,Male,38,2010-12-04,1,JEEP,Silver,Ford,Eti-Osa,Eti-Osa,Car Classic,1,2010,12,4,2011,12,3,2010,2010,2010
ID_ODU3ZA7,2010-12-04,2011-12-03,,50,2010-12-04,1,JEEP,Silver,Ford,Victoria Island,Lagos,Car Classic,0,2010,12,4,2011,12,3,2010,2010,2010
ID_ICQMD6S,2010-12-04,2011-11-19,Male,27,2010-12-04,2,JEEP,Silver,Ford,Victoria Island,Lagos,Car Classic,0,2010,12,4,2011,11,19,2010,2010,2010
ID_1O3OMU4,2010-12-04,2011-12-03,,120,2010-12-04,1,JEEP,Silver,Ford,Abuja,Abuja,Car Classic,0,2010,12,4,2011,12,3,2010,2010,2010
ID_ZU2Q1QP,2010-12-04,2011-06-03,Male,51,2010-12-04,1,Saloon,Black,TOYOTA,Ogbmosho South,Ogbmosho-South,Car Classic,0,2010,12,4,2011,6,3,2010,2010,2010
ID_NQFDCIN,2010-12-04,2011-12-03,Female,37,2010-12-04,1,JEEP,Black,TOYOTA,Lagos Island,Lagos,Car Classic,1,2010,12,4,2011,12,3,2010,2010,2010
ID_KCCNSHO,2010-12-04,2011-12-03,Male,50,2010-12-04,1,JEEP,Black,TOYOTA,Lagos Island,Lagos,Car Classic,0,2010,12,4,2011,12,3,2010,2010,2010
ID_U4FNLKF,2010-12-04,2011-02-06,Male,38,2010-12-04,1,Saloon,Silver,Lexus,Eti-Osa,Eti-Osa,Car Classic,0,2010,12,4,2011,2,6,2010,2010,2010
ID_TCTO7TN,2010-12-04,2011-12-03,,50,2010-12-04,1,Saloon,Silver,Lexus,Victoria Island,Lagos,Car Classic,0,2010,12,4,2011,12,3,2010,2010,2010
ID_3YFHHHD,2010-12-04,2011-07-04,Female,62,2010-12-04,1,Saloon,Silver,Lexus,Victoria Island,Lagos,Car Classic,0,2010,12,4,2011,7,4,2010,2010,2010
ID_8NKXGUO,2010-12-05,2011-12-04,,41,2010-12-05,1,Saloon,Silver,Lexus,Kaduna,Kaduna,Car Classic,0,2010,12,5,2011,12,4,2010,2010,2010
ID_ZQKQI5N,2010-12-05,2011-12-04,Male,42,2010-12-05,1,Saloon,Silver,Kia,Kaduna,Kaduna,CarSafe,0,2010,12,5,2011,12,4,2010,2010,2010
ID_JGW8UHQ,2010-12-05,2011-04-04,Male,40,2010-12-05,1,Saloon,Silver,Kia,Kaduna,Kaduna,Car Classic,0,2010,12,5,2011,4,4,2010,2010,2010
ID_WD1WOSD,2010-12-05,2011-12-04,Female,36,2010-12-05,1,Saloon,Silver,Kia,Kaduna,Kaduna,CarSafe,0,2010,12,5,2011,12,4,2010,2010,2010
ID_DTO610N,2010-12-05,2010-12-31,Female,48,2010-12-05,2,JEEP,Silver,Land Rover,Victoria Island,Lagos,Customized Motor,0,2010,12,5,2010,12,31,2010,2010,2010
ID_2JN7UY0,2010-12-05,2011-12-04,Male,31,2010-12-05,1,JEEP,Silver,Land Rover,Victoria Island,Lagos,Car Classic,0,2010,12,5,2011,12,4,2010,2010,2010
ID_XTPB694,2010-12-05,2011-12-04,Male,60,2010-12-05,1,JEEP,Silver,Land Rover,Victoria Island,Lagos,CarSafe,0,2010,12,5,2011,12,4,2010,2010,2010
